time,pop_capacity,pop_count,pop_updated,upw_capacity,upw_count,upw_updated,fre_capacity,fre_count,fre_updated
2021-04-15 22:00:02.503188,360,31,9:59 PM,72,0,9:50 PM,185,29,9:59 PM
2021-04-15 22:15:02.282607,360,18,10:11 PM,72,0,10:10 PM,185,0,10:14 PM
2021-04-15 22:30:02.737307,360,14,10:29 PM,72,0,10:10 PM,185,0,10:30 PM
2021-04-15 22:45:01.743543,360,12,10:41 PM,72,0,10:40 PM,185,0,10:44 PM
2021-04-15 23:00:05.438329,360,10,10:57 PM,72,0,11:00 PM,185,0,10:59 PM
2021-04-15 23:15:02.489428,360,3,11:10 PM,72,0,11:10 PM,185,0,11:11 PM
2021-04-15 23:30:02.261147,360,0,11:30 PM,72,0,11:20 PM,185,0,11:21 PM
2021-04-15 23:45:02.250608,360,0,11:41 PM,72,0,11:40 PM,185,0,11:40 PM
2021-04-16 00:00:03.166134,360,0,11:51 PM,72,0,11:50 PM,185,0,11:51 PM
2021-04-16 00:15:05.325726,360,0,12:10 AM,72,0,12:10 AM,185,0,12:11 AM
2021-04-16 00:30:02.374061,360,0,12:20 AM,72,0,12:20 AM,185,0,12:20 AM
2021-04-16 00:45:02.386336,360,0,12:40 AM,72,0,12:40 AM,185,0,12:41 AM
2021-04-16 01:00:02.367321,360,0,12:57 AM,72,0,12:50 AM,185,0,12:50 AM
2021-04-16 01:15:02.306891,360,0,1:11 AM,72,0,1:10 AM,185,0,1:10 AM
2021-04-16 01:30:02.198792,360,0,1:20 AM,72,0,1:20 AM,185,0,1:20 AM
2021-04-16 01:45:03.027388,360,0,1:40 AM,72,0,1:40 AM,185,0,1:40 AM
2021-04-16 02:00:02.078976,360,0,1:51 AM,72,0,1:50 AM,185,0,1:50 AM
2021-04-16 02:15:02.249780,360,0,2:11 AM,72,0,2:10 AM,185,0,2:11 AM
2021-04-16 02:30:02.285192,360,0,2:20 AM,72,0,2:20 AM,185,0,2:20 AM
2021-04-16 02:45:04.382909,360,0,2:40 AM,72,0,2:40 AM,185,0,2:40 AM
2021-04-16 03:00:05.110527,360,0,3:00 AM,72,0,2:50 AM,185,0,2:50 AM
2021-04-16 03:15:02.385581,360,0,3:10 AM,72,0,3:10 AM,185,0,3:10 AM
2021-04-16 03:30:02.924443,360,0,3:20 AM,72,0,3:20 AM,185,0,3:20 AM
2021-04-16 03:45:02.115369,360,0,3:40 AM,72,0,3:40 AM,185,0,3:40 AM
2021-04-16 04:00:02.155360,360,0,3:50 AM,72,0,3:51 AM,185,0,3:51 AM
2021-04-16 04:15:02.313694,360,0,4:10 AM,72,0,4:10 AM,185,0,4:10 AM
2021-04-16 04:30:03.003793,360,0,4:30 AM,72,0,4:20 AM,185,0,4:20 AM
2021-04-16 04:45:02.154488,360,0,4:40 AM,72,0,4:40 AM,185,0,4:40 AM
2021-04-16 05:00:02.518544,360,0,4:50 AM,72,0,4:50 AM,185,0,4:50 AM
2021-04-16 05:15:02.796746,360,0,5:10 AM,72,0,5:10 AM,185,0,5:10 AM
2021-04-16 05:30:01.810321,360,0,5:25 AM,72,0,5:25 AM,185,0,5:25 AM
2021-04-16 05:45:01.807217,360,0,5:44 AM,72,0,5:40 AM,185,0,5:40 AM
2021-04-16 06:00:02.403445,360,0,5:59 AM,72,0,5:50 AM,185,0,5:56 AM
2021-04-16 06:15:03.209581,360,12,6:14 AM,72,0,6:10 AM,185,2,6:14 AM
2021-04-16 06:30:08.745184,360,17,6:29 AM,72,0,6:30 AM,185,6,6:30 AM
2021-04-16 06:45:03.099447,360,24,6:42 AM,72,0,6:40 AM,185,9,6:44 AM
2021-04-16 07:00:05.285934,360,28,6:59 AM,72,0,6:50 AM,185,12,7:00 AM
2021-04-16 07:15:03.239622,360,39,7:12 AM,72,0,7:10 AM,185,15,7:10 AM
2021-04-16 07:30:03.187699,360,36,7:30 AM,72,0,7:20 AM,185,20,7:28 AM
2021-04-16 07:45:04.355448,360,33,7:44 AM,72,0,7:41 AM,185,27,7:44 AM
2021-04-16 08:00:02.269425,360,31,7:55 AM,72,0,7:50 AM,185,27,7:59 AM
2021-04-16 08:15:03.045942,360,26,8:14 AM,72,0,8:10 AM,185,33,8:13 AM
2021-04-16 08:30:01.633118,360,25,8:29 AM,72,0,8:20 AM,185,35,8:29 AM
2021-04-16 08:45:01.995574,360,0,8:44 AM,72,0,8:44 AM,185,43,8:44 AM
2021-04-16 09:00:01.943060,360,32,8:57 AM,72,0,8:58 AM,185,41,8:57 AM
2021-04-16 09:15:02.459263,360,30,9:14 AM,72,3,9:13 AM,185,44,9:14 AM
2021-04-16 09:30:01.915233,360,32,9:29 AM,72,5,9:20 AM,185,41,9:29 AM
2021-04-16 09:45:02.607647,360,33,9:43 AM,72,8,9:43 AM,185,37,9:44 AM
2021-04-16 10:00:02.020289,360,40,10:00 AM,72,10,9:59 AM,185,49,9:59 AM
2021-04-16 10:15:02.346643,360,44,10:15 AM,72,10,10:10 AM,185,50,10:12 AM
2021-04-16 10:30:02.357851,360,49,10:29 AM,72,8,10:24 AM,185,47,10:30 AM
2021-04-16 10:45:02.587180,360,55,10:44 AM,72,6,10:43 AM,185,44,10:44 AM
2021-04-16 11:00:02.722622,360,61,10:59 AM,72,6,10:51 AM,185,35,10:58 AM
2021-04-16 11:15:01.915571,360,65,11:14 AM,72,10,11:14 AM,185,35,11:13 AM
2021-04-16 11:30:03.193478,360,59,11:29 AM,72,5,11:28 AM,185,32,11:29 AM
2021-04-16 11:45:02.313018,360,53,11:39 AM,72,4,11:44 AM,185,36,11:45 AM
2021-04-16 12:00:02.780122,360,56,12:00 PM,72,6,11:59 AM,185,41,11:59 AM
2021-04-16 12:15:02.115697,360,70,12:14 PM,72,6,12:14 PM,185,45,12:14 PM
2021-04-16 12:30:02.486772,360,60,12:29 PM,72,5,12:29 PM,185,40,12:27 PM
2021-04-16 12:45:04.829792,360,62,12:44 PM,72,6,12:44 PM,185,41,12:42 PM
2021-04-16 13:00:02.644705,360,68,12:59 PM,72,6,12:59 PM,185,30,12:56 PM
2021-04-16 13:15:02.490051,360,71,1:14 PM,72,4,1:14 PM,185,35,1:15 PM
2021-04-16 13:30:06.150022,360,70,1:30 PM,72,5,1:30 PM,185,33,1:30 PM
2021-04-16 13:45:02.179587,360,65,1:44 PM,72,5,1:44 PM,185,29,1:44 PM
2021-04-16 14:00:02.702129,360,64,1:59 PM,72,6,1:59 PM,185,20,1:59 PM
2021-04-16 14:15:02.054399,360,72,2:14 PM,72,4,2:14 PM,185,19,2:14 PM
2021-04-16 14:30:01.840712,360,71,2:28 PM,72,2,2:26 PM,185,23,2:30 PM
2021-04-16 14:45:02.300491,360,67,2:44 PM,72,1,2:44 PM,185,18,2:44 PM
2021-04-16 15:00:01.857578,360,68,2:59 PM,72,0,2:59 PM,185,19,2:59 PM
2021-04-16 15:15:02.578076,360,63,3:14 PM,72,0,3:14 PM,185,26,3:14 PM
2021-04-16 15:30:01.847083,360,72,3:29 PM,72,0,3:29 PM,185,25,3:30 PM
2021-04-16 15:45:02.108746,360,69,3:45 PM,72,0,3:44 PM,185,25,3:44 PM
2021-04-16 16:00:03.500340,360,67,3:59 PM,72,4,3:59 PM,185,26,4:00 PM
2021-04-16 16:15:02.651039,360,78,4:13 PM,72,6,4:12 PM,185,29,4:12 PM
2021-04-16 16:30:06.039256,360,77,4:30 PM,72,9,4:30 PM,185,37,4:29 PM
2021-04-16 16:45:12.715111,360,73,4:44 PM,72,7,4:42 PM,185,37,4:44 PM
2021-04-16 17:00:08.352950,360,71,5:00 PM,72,4,5:00 PM,185,50,5:00 PM
2021-04-16 17:15:02.278089,360,70,5:15 PM,72,9,5:13 PM,185,58,5:14 PM
2021-04-16 17:30:04.353918,360,73,5:30 PM,72,6,5:29 PM,185,59,5:30 PM
2021-04-16 17:45:03.564049,360,84,5:44 PM,72,5,5:42 PM,185,72,5:44 PM
2021-04-16 18:00:05.154290,360,91,6:00 PM,72,10,6:00 PM,185,76,6:00 PM
2021-04-16 18:15:02.323835,360,105,6:14 PM,72,12,6:14 PM,185,78,6:14 PM
2021-04-16 18:30:03.844246,360,108,6:30 PM,72,10,6:29 PM,185,84,6:29 PM
2021-04-16 18:45:01.841923,360,116,6:41 PM,72,19,6:40 PM,185,81,6:44 PM
2021-04-16 19:00:01.828121,360,117,6:59 PM,72,22,6:56 PM,185,80,6:59 PM
2021-04-16 19:15:02.038164,360,128,7:14 PM,72,21,7:14 PM,185,76,7:14 PM
2021-04-16 19:30:01.928188,360,125,7:29 PM,72,27,7:22 PM,185,70,7:29 PM
2021-04-16 19:45:03.146612,360,135,7:44 PM,72,24,7:42 PM,185,59,7:42 PM
2021-04-16 20:00:02.023960,360,128,7:59 PM,72,23,7:59 PM,185,49,7:59 PM
2021-04-16 20:15:03.830392,360,108,8:14 PM,72,20,8:11 PM,185,48,8:13 PM
2021-04-16 20:30:02.256736,360,104,8:29 PM,72,15,8:26 PM,185,43,8:29 PM
2021-04-16 20:45:04.698363,360,104,8:40 PM,72,5,8:44 PM,185,44,8:44 PM
2021-04-16 21:00:02.698214,360,94,8:58 PM,72,0,8:59 PM,185,35,8:59 PM
2021-04-16 21:15:01.820016,360,78,9:13 PM,72,0,9:14 PM,185,33,9:14 PM
2021-04-16 21:30:01.859103,360,66,9:28 PM,72,0,9:29 PM,185,27,9:29 PM
2021-04-16 21:45:01.757486,360,37,9:44 PM,72,0,9:44 PM,185,20,9:44 PM
2021-04-16 22:00:03.272372,360,24,9:59 PM,72,0,9:55 PM,185,13,9:57 PM
2021-04-16 22:15:02.249422,360,16,10:10 PM,72,0,10:10 PM,185,11,10:11 PM
2021-04-16 22:30:02.231146,360,14,10:28 PM,72,0,10:20 PM,185,8,10:21 PM
2021-04-16 22:45:02.082921,360,10,10:40 PM,72,0,10:44 PM,185,5,10:44 PM
2021-04-16 23:00:03.247042,360,3,10:51 PM,72,0,10:50 PM,185,5,10:51 PM
2021-04-16 23:15:02.134723,360,2,11:11 PM,72,0,11:10 PM,185,3,11:11 PM
2021-04-16 23:30:01.967576,360,2,11:21 PM,72,0,11:20 PM,185,2,11:20 PM
2021-04-16 23:45:01.997763,360,1,11:42 PM,72,0,11:40 PM,185,1,11:44 PM
2021-04-17 00:00:04.367645,360,0,12:00 AM,72,0,11:57 PM,185,0,11:50 PM
2021-04-17 00:15:02.329504,360,0,12:10 AM,72,0,12:10 AM,185,0,12:10 AM
2021-04-17 00:30:02.342883,360,0,12:21 AM,72,0,12:20 AM,185,0,12:20 AM
2021-04-17 00:45:03.895129,360,0,12:41 AM,72,0,12:41 AM,185,0,12:44 AM
2021-04-17 01:00:04.771650,360,0,12:50 AM,72,0,12:50 AM,185,0,12:50 AM
2021-04-17 01:15:01.930999,360,0,1:11 AM,72,0,1:10 AM,185,0,1:10 AM
2021-04-17 01:30:02.154584,360,0,1:20 AM,72,0,1:21 AM,185,0,1:20 AM
2021-04-17 01:45:02.234150,360,0,1:40 AM,72,0,1:40 AM,185,0,1:40 AM
2021-04-17 02:00:02.504370,360,0,1:57 AM,72,0,1:50 AM,185,0,1:50 AM
2021-04-17 02:15:02.303666,360,0,2:11 AM,72,0,2:10 AM,185,0,2:10 AM
2021-04-17 02:30:06.436934,360,0,2:30 AM,72,0,2:30 AM,185,0,2:20 AM
2021-04-17 02:45:02.447387,360,0,2:40 AM,72,0,2:40 AM,185,0,2:40 AM
2021-04-17 03:00:02.672579,360,0,2:54 AM,72,0,2:50 AM,185,0,2:53 AM
2021-04-17 03:15:01.775926,360,0,3:10 AM,72,0,3:10 AM,185,0,3:10 AM
2021-04-17 03:30:03.114725,360,0,3:21 AM,72,0,3:20 AM,185,0,3:20 AM
2021-04-17 03:45:02.477985,360,0,3:40 AM,72,0,3:40 AM,185,0,3:40 AM
2021-04-17 04:00:02.578572,360,0,3:50 AM,72,0,3:51 AM,185,0,3:50 AM
2021-04-17 04:15:02.765552,360,0,4:10 AM,72,0,4:10 AM,185,0,4:10 AM
2021-04-17 04:30:01.920577,360,0,4:20 AM,72,0,4:20 AM,185,0,4:20 AM
2021-04-17 04:45:02.803047,360,0,4:41 AM,72,0,4:40 AM,185,0,4:40 AM
2021-04-17 05:00:01.898081,360,0,4:50 AM,72,0,4:50 AM,185,0,4:50 AM
2021-04-17 05:15:02.074599,360,0,5:10 AM,72,0,5:10 AM,185,0,5:10 AM
2021-04-17 05:30:02.701936,360,0,5:25 AM,72,0,5:25 AM,185,0,5:25 AM
2021-04-17 05:45:02.634226,360,0,5:40 AM,72,0,5:40 AM,185,0,5:40 AM
2021-04-17 06:00:05.628680,360,0,5:51 AM,72,0,6:00 AM,185,0,5:50 AM
2021-04-17 06:15:02.569768,360,0,6:11 AM,72,0,6:10 AM,185,0,6:10 AM
2021-04-17 06:30:02.763345,360,0,6:20 AM,72,0,6:20 AM,185,0,6:21 AM
2021-04-17 06:45:02.649563,360,0,6:43 AM,72,0,6:40 AM,185,0,6:43 AM
2021-04-17 07:00:01.521059,360,0,6:59 AM,72,0,6:50 AM,185,0,6:50 AM
2021-04-17 07:15:02.559122,360,17,7:14 AM,72,0,7:10 AM,185,3,7:13 AM
2021-04-17 07:30:03.589549,360,30,7:29 AM,72,0,7:20 AM,185,7,7:25 AM
2021-04-17 07:45:03.178422,360,37,7:41 AM,72,0,7:41 AM,185,13,7:42 AM
2021-04-17 08:00:03.399290,360,41,8:00 AM,72,0,7:50 AM,185,16,7:59 AM
2021-04-17 08:15:02.370117,360,48,8:14 AM,72,0,8:10 AM,185,18,8:10 AM
2021-04-17 08:30:02.369050,360,50,8:29 AM,72,0,8:21 AM,185,17,8:29 AM
2021-04-17 08:45:02.565885,360,65,8:44 AM,72,0,8:40 AM,185,22,8:43 AM
2021-04-17 09:00:02.454467,360,72,8:59 AM,72,0,8:59 AM,185,37,8:59 AM
2021-04-17 09:15:03.048277,360,81,9:14 AM,72,5,9:14 AM,185,41,9:14 AM
2021-04-17 09:30:02.169210,360,89,9:29 AM,72,11,9:29 AM,185,44,9:29 AM
2021-04-17 09:45:01.912409,360,82,9:44 AM,72,21,9:44 AM,185,56,9:44 AM
2021-04-17 10:00:02.913019,360,89,9:59 AM,72,22,10:00 AM,185,67,9:59 AM
2021-04-17 10:15:04.321721,360,104,10:14 AM,72,22,10:14 AM,185,76,10:14 AM
2021-04-17 10:30:09.260927,360,122,10:30 AM,72,19,10:30 AM,185,73,10:30 AM
2021-04-17 10:45:02.551754,360,126,10:44 AM,72,17,10:44 AM,185,70,10:44 AM
2021-04-17 11:00:02.220760,360,139,10:59 AM,72,19,10:55 AM,185,62,10:57 AM
2021-04-17 11:15:02.604324,360,131,11:14 AM,72,23,11:14 AM,185,65,11:14 AM
2021-04-17 11:30:02.470852,360,126,11:20 AM,72,21,11:29 AM,185,59,11:29 AM
2021-04-17 11:45:01.822585,360,127,11:44 AM,72,19,11:43 AM,185,63,11:44 AM
2021-04-17 12:00:02.060212,360,124,11:59 AM,72,17,11:57 AM,185,56,12:00 PM
2021-04-17 12:15:02.571062,360,114,12:14 PM,72,8,12:11 PM,185,53,12:14 PM
2021-04-17 12:30:01.971617,360,97,12:29 PM,72,8,12:27 PM,185,53,12:27 PM
2021-04-17 12:45:01.816808,360,99,12:44 PM,72,8,12:41 PM,185,48,12:44 PM
2021-04-17 13:00:06.166083,360,92,1:00 PM,72,8,1:00 PM,185,39,12:59 PM
2021-04-17 13:15:02.639732,360,84,1:15 PM,72,10,1:14 PM,185,41,1:14 PM
2021-04-17 13:30:02.265751,360,85,1:27 PM,72,12,1:25 PM,185,40,1:28 PM
2021-04-17 13:45:02.680419,360,86,1:44 PM,72,12,1:43 PM,185,42,1:44 PM
2021-04-17 14:00:02.883491,360,91,1:59 PM,72,12,1:58 PM,185,40,2:00 PM
2021-04-17 14:15:02.665890,360,102,2:14 PM,72,13,2:14 PM,185,39,2:14 PM
2021-04-17 14:30:05.458215,360,104,2:29 PM,72,9,2:30 PM,185,40,2:28 PM
2021-04-17 14:45:02.504271,360,97,2:42 PM,72,13,2:44 PM,185,43,2:41 PM
2021-04-17 15:00:01.917969,360,100,2:59 PM,72,13,3:00 PM,185,44,2:59 PM
2021-04-17 15:15:02.404564,360,90,3:14 PM,72,15,3:14 PM,185,48,3:14 PM
2021-04-17 15:30:02.867259,360,92,3:29 PM,72,13,3:29 PM,185,48,3:29 PM
2021-04-17 15:45:02.295787,360,89,3:42 PM,72,7,3:40 PM,185,48,3:44 PM
2021-04-17 16:00:02.725163,360,82,4:00 PM,72,5,3:54 PM,185,49,3:59 PM
2021-04-17 16:15:01.670886,360,70,4:14 PM,72,7,4:13 PM,185,44,4:14 PM
2021-04-17 16:30:04.098851,360,51,4:30 PM,72,2,4:28 PM,185,47,4:29 PM
2021-04-17 16:45:13.442626,360,47,4:45 PM,72,3,4:45 PM,185,47,4:45 PM
2021-04-17 17:00:01.949319,360,34,4:59 PM,72,4,4:59 PM,185,42,4:59 PM
2021-04-17 17:15:02.212186,360,30,5:14 PM,72,4,5:13 PM,185,35,5:13 PM
2021-04-17 17:30:02.039154,360,40,5:29 PM,72,6,5:28 PM,185,32,5:29 PM
2021-04-17 17:45:02.152629,360,44,5:44 PM,72,4,5:42 PM,185,21,5:42 PM
2021-04-17 18:00:03.379836,360,44,5:59 PM,72,6,5:59 PM,185,16,5:59 PM
2021-04-17 18:15:02.785032,360,47,6:13 PM,72,6,6:10 PM,185,20,6:10 PM
2021-04-17 18:30:02.041127,360,49,6:29 PM,72,4,6:26 PM,185,19,6:29 PM
2021-04-17 18:45:08.726975,360,48,6:44 PM,72,5,6:44 PM,185,18,6:44 PM
2021-04-17 19:00:02.205467,360,53,6:59 PM,72,5,6:59 PM,185,18,6:59 PM
2021-04-17 19:15:02.129509,360,54,7:14 PM,72,5,7:14 PM,185,27,7:13 PM
2021-04-17 19:30:02.497323,360,52,7:29 PM,72,3,7:26 PM,185,32,7:26 PM
2021-04-17 19:45:01.471404,360,62,7:44 PM,72,3,7:44 PM,185,30,7:44 PM
2021-04-17 20:00:02.388488,360,52,7:59 PM,72,0,7:57 PM,185,26,7:58 PM
2021-04-17 20:15:01.969241,360,58,8:14 PM,72,0,8:10 PM,185,28,8:14 PM
2021-04-17 20:30:01.531867,360,59,8:29 PM,72,0,8:24 PM,185,29,8:27 PM
2021-04-17 20:45:01.471468,360,51,8:42 PM,72,0,8:40 PM,185,28,8:43 PM
2021-04-17 21:00:01.614949,360,52,8:58 PM,72,0,8:55 PM,185,19,8:57 PM
2021-04-17 21:15:01.625638,360,45,9:13 PM,72,0,9:10 PM,185,18,9:11 PM
2021-04-17 21:30:01.436448,360,40,9:28 PM,72,0,9:20 PM,185,17,9:21 PM
2021-04-17 21:45:01.346227,360,35,9:44 PM,72,0,9:40 PM,185,14,9:41 PM
2021-04-17 22:00:01.311365,360,26,9:59 PM,72,0,9:50 PM,185,6,9:59 PM
2021-04-17 22:15:02.201834,360,18,10:11 PM,72,0,10:11 PM,185,2,10:15 PM
2021-04-17 22:30:01.903147,360,17,10:23 PM,72,0,10:23 PM,185,2,10:23 PM
2021-04-17 22:45:01.749900,360,10,10:40 PM,72,0,10:40 PM,185,1,10:41 PM
2021-04-17 23:00:02.464123,360,7,10:59 PM,72,0,10:50 PM,185,1,10:50 PM
2021-04-17 23:15:02.111956,360,4,11:11 PM,72,0,11:10 PM,185,0,11:10 PM
2021-04-17 23:30:02.618656,360,1,11:20 PM,72,0,11:20 PM,185,0,11:21 PM
2021-04-17 23:45:01.545146,360,1,11:41 PM,72,0,11:40 PM,185,0,11:40 PM
2021-04-18 00:00:01.539154,360,0,11:50 PM,72,0,11:50 PM,185,0,11:51 PM
2021-04-18 00:15:02.305861,360,0,12:14 AM,72,0,12:10 AM,185,0,12:10 AM
2021-04-18 00:30:02.055711,360,0,12:21 AM,72,0,12:20 AM,185,0,12:21 AM
2021-04-18 00:45:01.837418,360,0,12:40 AM,72,0,12:40 AM,185,0,12:44 AM
2021-04-18 01:00:01.656862,360,0,12:50 AM,72,0,12:50 AM,185,0,12:50 AM
2021-04-18 01:15:02.188565,360,0,1:10 AM,72,0,1:10 AM,185,0,1:10 AM
2021-04-18 01:30:02.170776,360,0,1:20 AM,72,0,1:21 AM,185,0,1:21 AM
2021-04-18 01:45:03.462766,360,0,1:40 AM,72,0,1:40 AM,185,0,1:40 AM
2021-04-18 02:00:02.150812,360,0,1:50 AM,72,0,1:50 AM,185,0,1:51 AM
2021-04-18 02:15:02.003625,360,0,2:10 AM,72,0,2:10 AM,185,0,2:10 AM
2021-04-18 02:30:01.742380,360,0,2:21 AM,72,0,2:20 AM,185,0,2:20 AM
2021-04-18 02:45:02.190701,360,0,2:40 AM,72,0,2:40 AM,185,0,2:40 AM
2021-04-18 03:00:02.270328,360,0,2:56 AM,72,0,2:51 AM,185,0,2:51 AM
2021-04-18 03:15:02.170472,360,0,3:10 AM,72,0,3:10 AM,185,0,3:11 AM
2021-04-18 03:30:01.868575,360,0,3:20 AM,72,0,3:21 AM,185,0,3:20 AM
2021-04-18 03:45:02.485655,360,0,3:40 AM,72,0,3:40 AM,185,0,3:40 AM
2021-04-18 04:00:02.127180,360,0,3:51 AM,72,0,3:50 AM,185,0,3:50 AM
2021-04-18 04:15:01.632123,360,0,4:10 AM,72,0,4:10 AM,185,0,4:10 AM
2021-04-18 04:30:04.773096,360,0,4:20 AM,72,0,4:20 AM,185,0,4:20 AM
2021-04-18 04:45:02.924927,360,0,4:40 AM,72,0,4:40 AM,185,0,4:40 AM
2021-04-18 05:00:01.582735,360,0,4:50 AM,72,0,4:50 AM,185,0,4:50 AM
2021-04-18 05:15:02.592142,360,0,5:10 AM,72,0,5:10 AM,185,0,5:10 AM
2021-04-18 05:30:02.221852,360,0,5:25 AM,72,0,5:25 AM,185,0,5:25 AM
2021-04-18 05:45:02.229103,360,0,5:40 AM,72,0,5:40 AM,185,0,5:40 AM
2021-04-18 06:00:01.500409,360,0,5:50 AM,72,0,5:50 AM,185,0,5:50 AM
2021-04-18 06:15:01.999440,360,0,6:11 AM,72,0,6:10 AM,185,0,6:10 AM
2021-04-18 06:30:01.959627,360,0,6:20 AM,72,0,6:20 AM,185,0,6:20 AM
2021-04-18 06:45:02.477126,360,0,6:40 AM,72,0,6:40 AM,185,0,6:44 AM
2021-04-18 07:00:02.195537,360,0,6:59 AM,72,0,6:50 AM,185,0,6:59 AM
2021-04-18 07:15:02.377058,360,7,7:13 AM,72,0,7:10 AM,185,2,7:14 AM
2021-04-18 07:30:02.191021,360,11,7:29 AM,72,0,7:20 AM,185,4,7:29 AM
2021-04-18 07:45:01.951443,360,11,7:41 AM,72,0,7:40 AM,185,6,7:42 AM
2021-04-18 08:00:05.783520,360,19,8:00 AM,72,0,8:00 AM,185,4,8:00 AM
2021-04-18 08:15:02.490072,360,22,8:14 AM,72,0,8:10 AM,185,11,8:14 AM
2021-04-18 08:30:02.514961,360,29,8:29 AM,72,0,8:20 AM,185,15,8:27 AM
2021-04-18 08:45:02.409957,360,31,8:44 AM,72,0,8:41 AM,185,29,8:44 AM
2021-04-18 09:00:02.848149,360,35,8:59 AM,72,0,8:59 AM,185,37,8:59 AM
2021-04-18 09:15:02.473210,360,48,9:14 AM,72,4,9:14 AM,185,47,9:09 AM
2021-04-18 09:30:02.390277,360,75,9:29 AM,72,4,9:26 AM,185,54,9:29 AM
2021-04-18 09:45:02.690432,360,88,9:44 AM,72,7,9:40 AM,185,58,9:44 AM
2021-04-18 10:00:04.605321,360,94,10:00 AM,72,10,9:57 AM,185,60,9:59 AM
2021-04-18 10:15:02.691517,360,110,10:14 AM,72,11,10:13 AM,185,55,10:14 AM
2021-04-18 10:30:02.122004,360,118,10:29 AM,72,11,10:29 AM,185,66,10:29 AM
2021-04-18 10:45:02.041995,360,111,10:44 AM,72,10,10:43 AM,185,71,10:44 AM
2021-04-18 11:00:05.043485,360,117,10:59 AM,72,13,10:58 AM,185,80,10:59 AM
2021-04-18 11:15:01.109224,360,117,11:14 AM,72,11,11:14 AM,185,87,11:14 AM
2021-04-18 11:30:02.517817,360,114,11:29 AM,72,11,11:29 AM,185,86,11:29 AM
2021-04-18 11:45:02.223104,360,101,11:40 AM,72,13,11:44 AM,185,87,11:44 AM
2021-04-18 12:00:02.016666,360,91,11:59 AM,72,15,11:58 AM,185,77,11:59 AM
2021-04-18 12:15:01.885042,360,94,12:14 PM,72,13,12:14 PM,185,80,12:14 PM
2021-04-18 12:30:02.166245,360,94,12:29 PM,72,11,12:27 PM,185,79,12:29 PM
2021-04-18 12:45:01.707539,360,93,12:44 PM,72,8,12:44 PM,185,73,12:44 PM
2021-04-18 13:00:02.212625,360,95,12:59 PM,72,8,12:55 PM,185,77,12:55 PM
2021-04-18 13:15:02.258837,360,103,1:14 PM,72,1,1:14 PM,185,70,1:14 PM
2021-04-18 13:30:02.759285,360,104,1:29 PM,72,6,1:29 PM,185,50,1:30 PM
2021-04-18 13:45:01.982365,360,103,1:44 PM,72,10,1:44 PM,185,40,1:44 PM
2021-04-18 14:00:01.576511,360,93,1:58 PM,72,13,1:55 PM,185,41,1:59 PM
2021-04-18 14:15:02.448421,360,104,2:14 PM,72,14,2:10 PM,185,48,2:14 PM
2021-04-18 14:30:01.771474,360,97,2:29 PM,72,12,2:22 PM,185,57,2:29 PM
2021-04-18 14:45:01.959423,360,91,2:44 PM,72,9,2:44 PM,185,61,2:44 PM
2021-04-18 15:00:02.160922,360,98,2:59 PM,72,8,2:59 PM,185,66,2:59 PM
2021-04-18 15:15:02.111014,360,99,3:13 PM,72,8,3:10 PM,185,59,3:13 PM
2021-04-18 15:30:02.010260,360,96,3:29 PM,72,7,3:26 PM,185,57,3:29 PM
2021-04-18 15:45:01.623287,360,98,3:44 PM,72,7,3:43 PM,185,54,3:43 PM
2021-04-18 16:00:01.707549,360,90,3:59 PM,72,3,3:55 PM,185,54,3:59 PM
2021-04-18 16:15:02.329118,360,92,4:13 PM,72,2,4:13 PM,185,53,4:14 PM
2021-04-18 16:30:01.898725,360,90,4:29 PM,72,6,4:26 PM,185,36,4:29 PM
2021-04-18 16:45:03.472783,360,95,4:44 PM,72,6,4:42 PM,185,31,4:45 PM
2021-04-18 17:00:05.018594,360,87,4:59 PM,72,8,4:55 PM,185,31,5:00 PM
2021-04-18 17:15:02.588143,360,85,5:13 PM,72,8,5:13 PM,185,37,5:13 PM
2021-04-18 17:30:04.620382,360,82,5:30 PM,72,8,5:30 PM,185,34,5:28 PM
2021-04-18 17:45:00.705322,360,73,5:44 PM,72,6,5:43 PM,185,36,5:43 PM
2021-04-18 18:00:00.737201,360,76,5:59 PM,72,7,5:59 PM,185,38,5:59 PM
2021-04-18 18:15:01.349780,360,84,6:14 PM,72,8,6:13 PM,185,36,6:13 PM
2021-04-18 18:30:01.195929,360,82,6:29 PM,72,9,6:27 PM,185,33,6:28 PM
2021-04-18 18:45:01.175140,360,79,6:44 PM,72,8,6:42 PM,185,39,6:42 PM
2021-04-18 19:00:03.430607,360,73,6:58 PM,72,7,6:54 PM,185,41,6:58 PM
2021-04-18 19:15:02.444076,360,77,7:14 PM,72,6,7:12 PM,185,37,7:13 PM
2021-04-18 19:30:00.815539,360,80,7:28 PM,72,5,7:20 PM,185,34,7:28 PM
2021-04-18 19:45:02.564744,360,76,7:42 PM,72,6,7:40 PM,185,24,7:40 PM
2021-04-18 20:00:01.347962,360,77,7:59 PM,72,4,7:58 PM,185,29,7:59 PM
2021-04-18 20:15:01.357119,360,71,8:14 PM,72,4,8:13 PM,185,31,8:14 PM
2021-04-18 20:30:01.994050,360,67,8:29 PM,72,2,8:24 PM,185,27,8:29 PM
2021-04-18 20:45:01.551396,360,63,8:44 PM,72,2,8:40 PM,185,27,8:43 PM
